"Scenario","simulation","Africa","East Asia","Eastern Europe and Central Asia","Latin America","North America","Oceania","South Asia","Western and Central Europe","Western Asia"
"Business As Usual",756,0.691975643282106,0.920854250300762,0.369553557425717,0.428603764027461,0.527952374543459,0.649098106639412,0.529911063434696,0.558930003624447,0.473372018764404
"Business As Usual",757,0.770671471926245,0.949139717306562,0.513762990589213,0.306194892491981,0.502169708901012,0.553320461135669,0.387315540275976,0.406048612140535,0.840931524818591
"Business As Usual",758,0.565679450027999,0.71698839591504,1,0.46773212602943,0.456567538736864,0.228515974001109,0.442785424819933,0.924893145892989,1
"Business As Usual",759,0.355614347345568,0.813141190457781,0.154025591069753,0.329971416087054,0.49055744512935,0.297612680046982,0.511494703383822,0.900891230328138,1
"Business As Usual",760,0.706738387074133,0.997878905219006,0.393075703996944,0.326817827836394,0.393168888019206,0.169237015297649,0.509035382337826,0.148962592062638,0.628198102074982
"Business As Usual",761,0.901464704543888,0.729808139577385,1,0.406505796994532,0.328623182140376,0.45936782663186,0.492818124206737,0.866699082038245,1
"Business As Usual",762,1,0.823262783250737,1,0.309738027773999,0.482541859348258,0.000176145024707444,0.400531699802761,0.505511856157063,0.342687152469379
"Business As Usual",763,1,0.861652666148987,0.355364672673036,0.451062323242478,0.41113511770606,0.862950895113155,0.488869841359774,0.458490202615766,0.866324450203665
"Business As Usual",764,0.80350729104157,0.891050094440157,0.728981845299487,0.336598203718103,0.626175261388687,0.13088399491102,0.441124371280905,0.2493136770975,0.157360634518893
"Business As Usual",765,1,0.920849803564209,0.30966103099612,0.324535144137492,0.442538114379245,0,0.455777183854429,0.509731467086587,0.545530571814566
"Business As Usual",766,0.356571658692207,0.932329259131013,0.494344461991792,0.40092652194702,0.390481188883322,0.0003274713974471,0.528078714481076,0.842515484579711,0
"Business As Usual",767,0.53989639651676,0.781893976508962,1,0.43452192015184,0.529205915893228,0,0.429354411835748,0.867239027494538,1
"Business As Usual",768,0.950496534679599,0.775087732353543,0.170309909336565,0.229132463017517,0.59213766524822,0.757834446799186,0.418165839589323,0.509528953493323,0.829910831882156
"Business As Usual",769,0.405608910345782,0.811516142378408,0.710375860959537,0.302842654129566,0.425970513628673,0.409783758699264,0.432023714285714,0.678289673476665,0.502731212463546
"Business As Usual",770,0.371524875447635,0.716879141983601,1,0.45463682131291,0.517459617159502,0.801005633709013,0.457468184868459,0.324584229713264,0.711818148620277
"Business As Usual",771,0.884771625843367,0.813321836680438,0.939232428220564,0.267760768753474,0.521188435759348,0.264537900978665,0.4344272463866,0.275068082882817,1
"Business As Usual",772,0.0901763564717535,0.918362053347733,0.467307391900127,0.344805776762869,0.454990738672174,0.337331098854944,0.522459267919187,0.481795317253058,0.614946995928819
"Business As Usual",773,0.736238325465423,0.79117169926562,0.818130180123425,0.530101543894692,0.500843164726565,0.955710744870004,0.493159101265822,0.262394537932493,1
"Business As Usual",774,0.64930496796527,0.863128484175758,0.847436271071608,0.291767295375094,0.359542125301528,0.00015157451988356,0.514572528012011,0.822718039012772,1
"Business As Usual",775,0.802666753522866,0.884771286288057,1,0.29503133009249,0.351973167375341,0.349267299384214,0.454173790476489,0.312976417355861,0.000768757047154216
"Business As Usual",776,0.481468327660025,0.922544736154271,0,0.387936611322673,0.463678097002368,0.716040622835855,0.496044063564437,0.816848501694162,0.622544585061679
"Business As Usual",777,0.332160158612224,0.906812771803875,0.861499309723848,0.376229101084509,0.505304563739985,0.64292174240036,0.477577651813231,0.0984243726927002,0.935629110318735
"Business As Usual",778,0.94502545709379,0.664312672277749,1,0.69618883126291,0.573399961334678,1,0.423776826597903,0.488451637700021,1
"Business As Usual",779,1,0.866774063699207,0,0.491178840021173,0.6375391015861,0.699125766958044,0.389366868624421,0.457114943123312,0.691976792922081
"Business As Usual",780,0.81252969986298,0.866969496233107,0.695722391459448,0.357805927586229,0.584386601140211,0.272438527410952,0.396863961913797,0.815791620998679,1
"Business As Usual",781,0.750603829547375,0.874222588184895,1,0.24397274055422,0.354628122765543,0.00047850321137777,0.430198737331955,0.491800820356423,0.239575105295015
"Business As Usual",782,0.766326539222093,0.811196581961072,0.860629053081946,0.297481195238331,0.492039491051132,0.548358406716443,0.389343642819007,0.561769994527093,0.599025197100638
"Business As Usual",783,0.707057697712726,0.914858068229091,0.323618224799331,0.298247878818762,0.438477350385679,0.505639231299996,0.466899621429383,0.481191835590493,0.578080435877916
"Business As Usual",784,0.803712161975195,0.867714037766423,0.348205475488395,0.3355248430674,0.4017169296744,0.939601607765355,0.446800650065532,0.223320981399572,1
"Business As Usual",785,-0.000435141723748729,0.828180029460508,1,0.328273086839459,0.506660652487668,0.897395754714441,0.380275040143645,0.434085931619436,1
"Business As Usual",786,0.727757145371241,0.897314661253206,0.402476109126298,0.326904684785401,0.294477206116556,0,0.525497507199569,0.693272254917153,0.602740534896366
"Business As Usual",787,0.334730470149018,0.958775381957161,0.552353459456459,0.333019237907412,0.244465004736448,0.000406668399630523,0.449668825771811,0.324778591619488,0.999835400859814
"Business As Usual",788,1,0.878740782618127,1,0.374085774344758,0.360449970939059,0.653070305668079,0.480314142649825,0.552562664076579,1
"Business As Usual",789,0.72498462674037,0.83954400632451,0.81061707030931,0.40578997339174,0.430050153082012,0.000784579267503723,0.492161384262969,0.605442151290632,0.68137117698074
"Business As Usual",790,0.663629864960999,0.802708058088731,0.416739797864803,0.287352863990328,0.394964672070425,0.348828729616946,0.436890612467214,0.358558127912747,0.832886915635261
"Business As Usual",791,1,0.862620138268519,1,0.372196003819841,0.530280631146863,0.717531261470295,0.465126844600053,0.693144881252861,0.364724803035842
"Business As Usual",792,0.498749251578156,0.945640631506386,0.847632525153627,0.308596683518778,0.432575583706606,0,0.572281203751721,0.773172188301978,0.306565055919612
"Business As Usual",793,0.610822847480993,0.91546693205294,0.527224063796859,0.332240021315676,0.33986881706557,0.501250955323632,0.483837637799908,0.0844492156027276,0.656040164580467
"Business As Usual",794,1,0.872565123769379,0.456833542230052,0.377620551612692,0.497401281273338,0.310917126419702,0.426820622076941,0.504231450613657,1
"Business As Usual",795,0.685067237760707,0.933284622717092,0.543889254791572,0.311621561769992,0.480405272193345,0.177929809874607,0.393373329464439,0.531905024735151,0.66632112546979
"Business As Usual",796,0.195051911091668,0.864060625074597,1,0.262303289542147,0.459069843567823,0.236492305739679,0.450885846302271,0.484165681115522,1
"Business As Usual",797,0.190923625704406,0.936850725929015,6.81612520525584e-05,0.400048234168739,0.596070792401162,0.250131052912927,0.67438006413244,0.385378552500981,1
"Business As Usual",798,0.94487651676805,0.866789137052498,0.99135140694186,0.334703109399769,0.451310499646276,0.178572468890695,0.391333603874415,0.567069961862471,0
"Business As Usual",799,1,0.889934977590633,0.56782661664897,0.394045235188984,0.569988175095638,0,0.450799941841503,0.000554404930391054,1
"Business As Usual",800,0.701166709847758,0.898561055988031,0.619328960162684,0.299229002367706,0.536141143036582,0,0.358818399025447,0.482606871488548,1
"Business As Usual",801,0.393262959887203,0.888910945756687,0.662612386975706,0.371308988107943,0.507052542087572,0,0.497639313192106,0.5118486811947,1
"Business As Usual",802,0.776963057231761,0.790248715285522,1,0.377906269297226,0.448305237644057,0.808077385084151,0.38418350017919,0.857681554936317,1
"Business As Usual",803,1,0.723158511345082,0.638284089714788,0.401465812941631,0.544601028130782,0.718226745161443,0.490977580849024,0.719357125561006,1
"Business As Usual",804,1,0.919798185990435,0.980668818104517,0.412796760685165,0.379467863699306,1.56135265077624e-05,0.555016941730104,0.508566897435424,1
"Business As Usual",805,0.83952208197833,0.866175714440883,0.128440328297062,0.365229370425671,0.647721879125163,0.0681161371937478,0.455200419312951,0.689418324172545,0
"Business As Usual",806,0.711844981370015,0.945594565308133,0.486523651731969,0.322483911473489,0.555167583642612,0.275688616071959,0.490130033078007,0.0843058929704618,0.825246734818398
"Business As Usual",807,0.820116960134745,0.804073542162288,0.368040330067069,0.35462344399234,0.4844143926335,0,0.412927448924367,0.246485130937707,1
"Business As Usual",808,1,0.753878144484245,1,0.334843251048125,0.452333338417432,0.807385526843278,0.372208713951387,0.819580761207262,1
"Business As Usual",809,0.786968871446227,0.879632401504564,0.777808976632692,0.321394305098709,0.351981819815283,0.940112553776009,0.434819533625355,0.68365943016969,1
"Business As Usual",810,0.589262352113651,0.916219579285328,0.802329218856,0.34263896789037,0.380908472284307,0,0.469695063924947,0.770026323636841,0.592830111660118
"Business As Usual",811,1,0.848249990822852,0.758470219482094,0.276379107797036,0.467199773398973,0,0.493962519307752,0.599378032430731,0.000591945034362453
"Business As Usual",812,0.858492529862304,0.778838783842501,0.886274322041606,0.308841193442693,0.485230159911301,0,0.469836990622813,0.58382800427815,1
"Business As Usual",813,0.71505941584784,0.864123446444875,0.670954309761032,0.286606304300619,0.377903989743361,0.982347336040623,0.413355935640039,0.409776462118752,0.880927149022756
"Business As Usual",814,0.938172018453331,0.838631794397123,1,0.350637787721883,0.40391352504002,0.686608469968006,0.418875627290971,0.48648417693177,0.301876928237299
"Business As Usual",815,0.76745340746914,0.862889163713529,0.833483024550027,0.260756317655908,0.44589363643508,0.0010032654136005,0.468226307598461,0.157506278669913,0.943474196880033
"Business As Usual",816,0.163432526515546,0.961206313997832,0.412361374613593,0.32461840323699,0.56127611394559,0.000854098582291865,0.502769692179333,0.413451166881943,0.642973450039314
"Business As Usual",817,0.964526824580995,0.772641406514875,0.000395381130673413,0.358720707956951,0.439436912811372,0.225895215420055,0.525522440681477,0.932078451098289,0.383618404232356
"Business As Usual",818,1,0.74534425173013,1,0.308045442083168,0.491362983303048,0.753702215563507,0.396394241846914,0.8755212089508,0.883607290654316
"Business As Usual",819,1,0.787773262601057,1,0.495636045893582,0.508866463261426,0.904236449775484,0.495679154692021,0.71358089874559,0.515559997594104
"Business As Usual",820,0.422805402821196,0.838143143832537,1,0.276879343322564,0.526687614782957,0.107704147325761,0.530621243836586,0.33029291304054,0.524141153348973
"Business As Usual",821,0.959631499458977,0.61626264585322,1,0.534969387804091,0.59632801433909,1,0.441793332496711,1,1
"Business As Usual",822,0.754942946481605,0.874931291272284,0.000476896249073421,0.381416001623356,0.521071217293952,0.000966635231939237,0.529084906314485,0.712411780844576,0.231875920752393
"Business As Usual",823,0.69989721094974,0.931338199896621,0.000315406218149351,0.307891648999685,0.55105984201864,0,0.547793410244787,0.0991158223423608,0.507308979113113
"Business As Usual",824,0.876439057364305,0.86813265900673,0.805348801630644,0.346786560936526,0.425735856730757,0.312584568322817,0.50049996093902,0.514445042401201,0.843971828982069
"Business As Usual",825,1,0.729662406642217,1,0.345167602883586,0.422759921787132,0.510326317722671,0.401903479242954,0.861749149209926,0.000116499112924219
"Business As Usual",826,0.333407021229908,0.84721411876134,0,0.245227447639232,0.647418979107372,0.255477643005316,0.371252357745529,0.316878222443853,0.392091252499407
"Business As Usual",827,0.985053290656206,0.847950979768661,0.280393497534237,0.342308900492911,0.460792136188426,0.18724141064195,0.53939366752882,0.93371838860635,1
"Business As Usual",828,0.29022644711967,0.809391595463628,1,0.341813735631065,0.47815896242582,0,0.499545662607456,0.298366786565249,0.566591030785018
"Business As Usual",829,1,0.782034616716771,1,0.442246395139119,0.555036467919854,1,0.472944255306097,0.641820214269336,1
"Business As Usual",830,1,0.861738797395634,1,0.494658979664853,0.436163147680096,0.209463538227572,0.465842510661366,0.824778548457977,1
"Business As Usual",831,0.081714787051362,0.964487379007064,0.455334598594059,0.362058045703629,0.489157523401312,0.423236645608014,0.481639669838132,0.203467329923207,1
"Business As Usual",832,0.879393181923281,0.838955340557945,0.808206379789237,0.305069169067664,0.411303451105457,0.725187273460824,0.435673607832473,0.320348172716225,0.933326085263313
"Business As Usual",833,0.913746581736173,0.795965562808221,1,0.343786259785289,0.600652831355946,0.516589993940107,0.584427056334537,0.394456713355251,0.467326346223231
"Business As Usual",834,0.379933611120657,0.881477043437593,0.895858683271168,0.334419953911289,0.231651151189244,0.216030854527742,0.579486730626634,0.390270264146035,0
"Business As Usual",835,0.967225042721067,0.865064243085157,1,0.436626160428192,0.461009651148365,0.000305731163211464,0.472802803096065,0.921196754440183,1
"Business As Usual",836,0.420317590247689,0.928327218849448,0.950731182852733,0.30331366217166,0.444944722887092,0.0222000882580972,0.519076492646526,0,0.9624067816974
"Business As Usual",837,0.911485372660399,0.846181827962528,1,0.489123946032754,0.522219701834571,0.520454309631614,0.566978856055198,0.43884506435158,1
"Business As Usual",838,0.740302929668403,0.86700255028281,1,0.352748506152122,0.38885526424018,0.119045485656507,0.449958866010598,1,0.774804237083751
"Business As Usual",839,1,0.766358207613125,0.865219921136676,0.40262588905354,0.35056570572602,0.751321719132905,0.488952768916408,0.639429402246883,1
"Business As Usual",840,0.222400919704817,0.870883757005372,0.402193428852377,0.2597591234566,0.438492180194465,0,0.480261131011783,0.111126195197373,0
"Business As Usual",841,0.521125383452616,0.805830827472011,0.736299584829836,0.313906903467714,0.440381686740887,0.000553425529771139,0.548645792746353,0.542498200087421,0.0366971601267302
"Business As Usual",842,0.65694400486866,0.862821539156033,0.25315855887746,0.29638880444465,0.441850492065062,0.316408207941863,0.445091619427737,0.629679480093661,0.221313192260604
